,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92
0,47555.5,46036.5,46191.0,46380.5,48677.5,43917.0,47484.0,49833.5,47506.5,45961.0,46225.0,49494.5,48608.5,48130.5,50248.5,50570.5,50323.0,47514.5,50055.5,49286.5,47473.0,44934.5,40307.5,45876.5,47777.5,48806.0,49316.5,44797.5,47491.0,35896.0,37092.0,47356.0,38279.5,38075.0,39547.5,43892.0,47081.5,46829.5,46848.5,44110.5,45436.0,36280.5,45161.5,44030.5,43963.0,45229.5,45777.0,31359.0,43398.5,45687.0,37810.0,41802.0,41379.0,46941.5,45447.0,46759.0,46611.0,44951.5,45474.5,39183.0,45122.5,42048.5,36662.5,40686.0,41558.0,39832.5,40143.5,37737.0,40986.5,39957.0,38389.5,39441.5,38835.5,38002.5,38292.5,40017.0,40910.0,40986.0,39960.0,38943.0,28081.5,3701.5,2447.0,22768.5,34524.0,34261.0,31674.5,33086.0,29455.5,34481.5,35848.0,34996.0,31774.5
1,15662.0,6460.0,10089.5,9423.5,3635.0,14399.0,14764.0,15565.0,9274.5,10215.5,14254.5,14482.5,5739.0,15095.5,13469.0,8342.0,13579.5,14784.0,14608.5,11011.0,1927.5,6009.5,7519.0,6037.5,13281.0,5789.0,7084.5,10619.0,25871.0,5746.0,12213.5,6718.0,4142.5,10146.0,4626.5,4896.0,13345.5,6752.0,5856.0,7554.5,4807.5,6528.0,7706.5,2106.0,2100.5,1976.5,2746.0,10743.0,11267.5,7633.5,8019.0,11294.5,14758.5,13649.5,10992.0,12218.5,9039.5,13349.0,5270.0,7348.0,10565.0,8083.5,8584.5,8661.0,11166.5,1933.0,6254.5,4663.5,5161.5,1369.5,5048.0,7746.5,8263.5,6043.0,6897.0,7793.5,10819.5,6251.5,4178.5,4074.0,12072.5,12454.0,11299.0,13857.5,10435.5,6505.5,8824.5,9978.0,11580.0,10389.5,8059.0,11588.0,4922.0
2,41325.5,42723.5,46213.0,45958.5,43008.0,45065.0,45051.0,43015.5,25789.0,45962.0,47769.5,46508.0,46352.5,47691.0,48677.5,49111.0,43659.5,47008.0,45219.0,43931.5,28549.0,48501.5,47080.0,47213.5,48856.5,47714.0,44894.5,46367.5,48277.5,47949.0,42694.0,33833.0,45728.5,30471.0,44747.0,47382.5,47977.0,47139.5,45602.5,34532.5,42099.5,45883.5,46151.0,45427.5,45841.5,43805.0,35877.5,38881.5,45718.5,45977.5,45072.5,43405.5,43989.5,44590.0,46068.5,45602.5,44136.0,43557.0,43426.5,43427.0,43589.5,32883.5,37922.0,41956.0,40856.5,38845.0,39426.0,41332.0,40469.5,40358.0,40296.5,39954.5,39554.0,38289.5,40508.5,39417.5,39558.0,41267.0,39615.0,32231.0,24986.5,27275.5,29818.0,35123.5,34419.0,36080.5,35495.0,36084.5,35991.0,34991.5,31915.5,31014.0,33201.5
